GDAX_id,buy/sell,datetime,fiat_balance,price,product_id,quantity,status
86c1c5ff-0c73-483f-ab8c-9d52d4d9353e,ETH-USD,2018-06-14 04:29:54,buy,487.58,0.0123186264592,pending,60.0631588897756000
8b2e3568-3b1c-4504-8b9f-53a4bc1f244e,ETH-USD,2018-06-14 04:44:54,buy,485.67,0.0111303675133,pending,54.0568559017756000
22f96c6b-182a-4b45-8ab5-6a107ace0054,ETH-USD,2018-06-14 04:59:54,buy,485.18,0.0100274543676,pending,48.6512031007756000
bfa5aa68-536f-4666-83c0-8b7ac7adb75a,ETH-USD,2018-06-14 08:59:58,sellUpper,484.01,3.3667877000000000,pending,43.7861091687756000
e5738860-ef54-4a79-8fbf-4bd5805530cc,ETH-USD,2018-06-14 09:29:59,sellUpper,474.0,3.3667877000000000,pending,43.7861091687756000
1ff3f78f-21d0-4566-b3ef-1a9804bcd3c8,ETH-USD,2018-06-14 13:00:04,buy,505.48,0.68971398638,pending,3486.3662583527756000
ad59f2ae-eab7-4204-af67-14b4cbb5c2a2,ETH-USD,2018-06-14 13:15:04,buy,514.78,0.54180293124,pending,2789.0931294367756000
bae5d7d5-1f5a-444e-8765-26cd95befdbc,ETH-USD,2018-06-14 13:30:05,buy,518.51,0.430324312062,pending,2231.2745904737756000
c80c7e8d-4834-4fa9-b1fb-b1722fab676b,ETH-USD,2018-06-14 13:45:05,buy,514.23,0.347124779393,pending,1785.0197530707756000
178e0929-78f2-4290-9864-bef679151be5,ETH-USD,2018-06-14 14:00:05,buy,512.49,0.278642680128,pending,1428.0158713857756000
24f93178-b29b-4732-88b6-cf74da6ee021,ETH-USD,2018-06-14 14:15:05,buy,519.58,0.247356388874,pending,1285.2143253117756000
1897cd4e-ccbb-40f8-9202-cba8dcf0cdf7,ETH-USD,2018-06-14 14:30:06,buy,517.98,0.223308417112,pending,1156.6929389577756000
58f6a670-cd93-4691-9838-926010f9c0bb,ETH-USD,2018-06-14 14:45:06,buy,516.09,0.179300976048,pending,925.3544072857756000
90d04ae6-8f8e-46c0-b681-b0981b3581da,ETH-USD,2018-06-14 15:00:06,buy,519.58,0.142477314473,pending,740.2836305397756000
11b0f7fe-a35b-41c4-9333-7d0f63547bfa,ETH-USD,2018-06-14 15:15:06,buy,517.03,0.128862014778,pending,666.2552750057756000
c95d91b4-ff97-46f4-9cfb-fba480787124,ETH-USD,2018-06-14 15:30:07,buy,517.48,0.102999981199,pending,533.0043027077756000
e3b08411-310a-4fce-adb1-0ed9fedf54b7,ETH-USD,2018-06-14 15:45:07,buy,519.27,0.0821159536071,pending,426.4035122957756000
b7fbbd7f-94df-4d4a-8338-c8c16e67aaee,ETH-USD,2018-06-14 16:00:07,buy,521.07,0.0736490661337,pending,383.7631889027756000
8bab7aa6-0405-4d44-baa1-d332ecdf3d0f,ETH-USD,2018-06-14 16:15:07,buy,519.98,0.0590427787164,pending,307.0106407697756000
26826ada-55c1-4522-9285-71613dab95fd,ETH-USD,2018-06-14 16:30:08,buy,521.03,0.0471390441095,pending,245.6085615237756000
6f14fb91-c41d-4f2f-bc4a-96fb9681d0e9,ETH-USD,2018-06-14 16:45:08,buy,524.5,0.0468271804621,pending,245.6085615237756000
5c6a9e77-1b04-42ed-9f8c-97e20e442409,ETH-USD,2018-06-14 17:00:08,buy,520.02,0.0425075473201,pending,221.0477475737756000
79da2734-e58e-4485-b783-ffe1c12dc756,ETH-USD,2018-06-14 17:15:09,buy,518.37,0.0341142919501,pending,176.8382551817756000
b3252bb0-8c8e-4b9e-b637-4537a51c0e68,ETH-USD,2018-06-14 17:30:09,buy,519.97,0.0340093188418,pending,176.8382551817756000
00048d74-831a-43da-84de-d43e64077d07,ETH-USD,2018-06-14 18:00:10,buy,519.29,0.0306484790101,pending,159.1544866517756000
0191024f-6c57-4b52-bf88-6d07a74ca33b,ETH-USD,2018-06-14 18:15:10,buy,519.62,0.03062901479,pending,159.1544866517756000
b4c9e21e-7d4f-400b-8c76-2480ac7c2340,ETH-USD,2018-06-14 18:30:10,buy,518.42,0.0245599409004,pending,127.3236456157756000
548478ba-a762-4d5e-8762-e1c998a9b9b2,ETH-USD,2018-06-14 19:00:11,buy,517.11,0.0196977338844,pending,101.8589516897756000
4e701937-44ba-4ec8-9d31-9a482f29f049,ETH-USD,2018-06-14 19:15:11,buy,515.49,0.0158077221146,pending,81.4872267287756000
290985d9-8c47-47c4-88b5-881d81802a8e,ETH-USD,2018-06-14 19:30:11,buy,515.78,0.0142189529365,pending,73.3385154557756000
a6844d34-6acc-43b2-b8eb-296f49d56d65,ETH-USD,2018-06-14 19:45:11,buy,517.5,0.0127545297031,pending,66.0046912137756000
4fbea240-b788-4247-bbcb-98b269945f24,ETH-USD,2018-06-14 20:00:12,buy,519.78,0.0126985823259,pending,66.0046912137756000
34ba86e6-b90c-4a4b-8965-a6906e334e25,ETH-USD,2018-06-14 20:15:12,buy,519.97,0.011424556202,pending,59.4042648837756000
f224e7a1-a0b2-458e-b199-5faaf2a72c53,ETH-USD,2018-06-14 20:30:12,buy,519.49,0.0102916066948,pending,53.4638676187756000
02388672-b3af-4bd4-b916-3b91fd091ecd,ETH-USD,2018-06-14 22:45:15,buy,511.98,0.301687976434,pending,1544.5821017487756000
cb674bc1-2893-4b09-9f43-f45bdb8a3e25,ETH-USD,2018-06-14 23:00:15,buy,513.01,0.301082259946,pending,1544.5821017487756000
eead439d-7e05-465a-b8c9-f22f2619790c,ETH-USD,2018-06-14 23:15:15,buy,512.77,0.301223180324,pending,1544.5821017487756000
d6af17c0-c96d-4c6d-84e8-091a1bb7ffc4,ETH-USD,2018-06-14 23:30:15,buy,512.98,0.301099867782,pending,1544.5821017487756000
fa9744b2-2a4b-48de-9585-d3bd22283996,ETH-USD,2018-06-14 23:45:15,buy,513.24,0.300947334921,pending,1544.5821017487756000
ea9d28e7-674b-483c-9d95-84f33fb2468f,ETH-USD,2018-06-15 00:00:16,buy,511.69,0.271673065625,pending,1390.1239094967756000
ea702c46-c9fa-4a5e-96d7-9a89e9fd3b0e,ETH-USD,2018-06-15 00:15:16,buy,511.29,0.217508499419,pending,1112.0992066777756000
50048b09-5711-4314-af2b-cc8b6b9631a3,ETH-USD,2018-06-15 00:30:16,buy,511.23,0.2445815295,pending,1250.3741532607756000
146eb0c8-75a4-4e63-b23c-de66d86be6b3,ETH-USD,2018-06-15 00:45:16,buy,511.0,0.24469161512,pending,1250.3741532607756000
